         100
   7.000000000000000E-007   1.070017056133853E+020   6.930000000000000E-007
   1.858039763362164E+020   6.860000000000000E-007   1.880279629920441E+020
   6.789999999999999E-007   1.903272442976328E+020   6.719999999999999E-007
   1.927052120090082E+020   6.649999999999999E-007   1.951654541032624E+020
   6.580000000000000E-007   1.977117683132944E+020   6.510000000000000E-007
   2.003481775583299E+020   6.439999999999999E-007   2.030789461883959E+020
   6.369999999999999E-007   2.059085977515774E+020   6.299999999999999E-007
   2.088419343142441E+020   6.230000000000000E-007   2.118840574899592E+020
   6.160000000000000E-007   2.150403913525843E+020   6.089999999999999E-007
   2.183167074294834E+020   6.019999999999999E-007   2.217191519939698E+020
   5.949999999999999E-007   2.252542759024952E+020   5.879999999999999E-007
   2.289290672520124E+020   5.810000000000000E-007   2.327509871669778E+020
   5.739999999999999E-007   2.367280090642502E+020   5.669999999999999E-007
   2.408686617884038E+020   5.599999999999999E-007   2.451820770605852E+020
   5.529999999999999E-007   2.496780417420215E+020   5.459999999999999E-007
   2.543670554798116E+020   5.389999999999999E-007   2.592603943791363E+020
   5.319999999999999E-007   2.643701814341591E+020   5.249999999999999E-007
   2.697094645516394E+020   5.180000000000000E-007   2.752923031190031E+020
   5.110000000000000E-007   2.811338642050965E+020   5.040000000000000E-007
   2.872505296404560E+020   4.970000000000000E-007   2.936600154086399E+020
   4.900000000000000E-007   3.003815049958295E+020   4.830000000000000E-007
   3.074357985982916E+020   4.760000000000000E-007   3.148454803834150E+020
   4.689999999999999E-007   3.226351063483848E+020   4.619999999999999E-007
   3.308314157314324E+020   4.549999999999999E-007   3.394635694166066E+020
   4.480000000000000E-007   3.485634193495186E+020   4.409999999999999E-007
   3.581658136674315E+020   4.339999999999999E-007   3.683089430656848E+020
   4.269999999999999E-007   3.790347349025556E+020   4.199999999999999E-007
   3.903893027220394E+020   4.130000000000000E-007   4.024234602932562E+020
   4.060000000000000E-007   4.151933109820460E+020   3.990000000000000E-007
   4.287609253549885E+020   3.920000000000000E-007   4.431951224571238E+020
   3.850000000000000E-007   4.585723733144755E+020   3.779999999999999E-007
   4.749778490343414E+020   3.710000000000000E-007   4.925066405938146E+020
   3.639999999999999E-007   5.112651832565634E+020   3.569999999999999E-007
   5.313729258457729E+020   3.500000000000000E-007   5.529642942262223E+020
   3.429999999999999E-007   5.761910098334345E+020   3.359999999999999E-007
   6.012248386219352E+020   3.289999999999999E-007   6.282608643027732E+020
   3.219999999999999E-007   6.575214034252897E+020   3.149999999999999E-007
   6.892607103757690E+020   3.080000000000000E-007   7.237706599489303E+020
   3.010000000000000E-007   7.613876468505978E+020   2.940000000000000E-007
   8.025010095219297E+020   2.870000000000000E-007   8.475633758959838E+020
   2.800000000000000E-007   8.971034493351356E+020   2.730000000000000E-007
   9.517419157274704E+020   2.660000000000000E-007   1.012211374280986E+021
   2.589999999999999E-007   1.079381499219872E+021   2.520000000000000E-007
   1.154291062981929E+021   2.450000000000000E-007   1.238189046599153E+021
   2.380000000000000E-007   1.332587909530522E+021   2.310000000000000E-007
   1.439333311384461E+021   2.239999999999999E-007   1.560696361415231E+021
   2.170000000000000E-007   1.699497118253807E+021   2.100000000000000E-007
   1.859272054853758E+021   2.030000000000000E-007   2.044504335275498E+021
   1.960000000000000E-007   2.260945352571275E+021   1.890000000000000E-007
   2.516071341271744E+021   1.820000000000000E-007   2.819744048307624E+021
   1.750000000000000E-007   3.185186774598495E+021   1.679999999999999E-007
   3.630460388927042E+021   1.609999999999999E-007   4.180755033386546E+021
   1.540000000000000E-007   4.872056652595147E+021   1.470000000000000E-007
   5.757218729614005E+021   1.400000000000000E-007   6.916423383234132E+021
   1.330000000000000E-007   8.475963876549857E+021   1.260000000000000E-007
   1.064220529948534E+022   1.190000000000000E-007   1.375116095040200E+022
   1.120000000000000E-007   1.825288884503103E+022   1.050000000000000E-007
   2.424415633033248E+022   9.799999999999996E-008   3.003497387842427E+022
   9.099999999999997E-008   3.169958318228610E+022   8.399999999999997E-008
   2.766997395736317E+022   7.699999999999996E-008   2.145171437844920E+022
   6.999999999999997E-008   1.630295740735082E+022   6.299999999999997E-008
   1.273918575124455E+022   5.599999999999997E-008   1.028519810945449E+022
   4.899999999999997E-008   8.541918409190359E+021   4.199999999999997E-008
   7.269255037139166E+021   3.499999999999997E-008   6.317795451275564E+021
   2.799999999999997E-008   5.592576779412926E+021   2.099999999999997E-008
   5.031984942031175E+021   1.399999999999997E-008   4.594882719483161E+021
   6.999999999999971E-009   4.253159541342895E+021  -2.849612184637004E-023
   3.987325169501829E+021
